SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,BASEMENTAREA_AVG,YEARS_BEGINEXPLUATATION_AVG,YEARS_BUILD_AVG,COMMONAREA_AVG,ELEVATORS_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,FLOORSMIN_AVG,LANDAREA_AVG,LIVINGAPARTMENTS_AVG,LIVINGAREA_AVG,NONLIVINGAPARTMENTS_AVG,NONLIVINGAREA_AVG,APARTMENTS_MODE,BASEMENTAREA_MODE,YEARS_BEGINEXPLUATATION_MODE,YEARS_BUILD_MODE,COMMONAREA_MODE,ELEVATORS_MODE,ENTRANCES_MODE,FLOORSMAX_MODE,FLOORSMIN_MODE,LANDAREA_MODE,LIVINGAPARTMENTS_MODE,LIVINGAREA_MODE,NONLIVINGAPARTMENTS_MODE,NONLIVINGAREA_MODE,APARTMENTS_MEDI,BASEMENTAREA_MEDI,YEARS_BEGINEXPLUATATION_MEDI,YEARS_BUILD_MEDI,COMMONAREA_MEDI,ELEVATORS_MEDI,ENTRANCES_MEDI,FLOORSMAX_MEDI,FLOORSMIN_MEDI,LANDAREA_MEDI,LIVINGAPARTMENTS_MEDI,LIVINGAREA_MEDI,NONLIVINGAPARTMENTS_MEDI,NONLIVINGAREA_MEDI,FONDKAPREMONT_MODE,HOUSETYPE_MODE,TOTALAREA_MODE,WALLSMATERIAL_MODE,EMERGENCYSTATE_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR,DAYS_EMPLOYED_PERC,INCOME_CREDIT_PERC,INCOME_PER_PERSON,ANNUITY_INCOME_PERC,PAYMENT_RATE,credit_annuity_ratio,credit_goods_price_ratio,credit_downpayment
366140,1,Cash loans,F,N,Y,0,135000.0,409500.0,21037.5,409500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.015221,48.0,-4384.0,-4368.0,-924,,1,1,0,1,0,0,Laborers,2.0,2,2,THURSDAY,12,0,0,0,0,1,1,Business Entity Type 1,,0.0606912606158049,0.4848514754962666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-449.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,3.0,0.252331069414067,0.32967032967032966,67500.0,0.15583333333333332,0.05137362637362637,19.46524064171123,1.0,1.0
366987,1,Cash loans,F,N,Y,0,270000.0,755190.0,36459.0,675000.0,"Spouse, partner",Working,Secondary / secondary special,Married,House / apartment,0.04622,54.0,-797.0,-7359.0,-64,,1,1,0,1,0,0,Security staff,2.0,1,1,FRIDAY,14,0,0,0,0,1,1,Industry: type 11,,0.6682289328150994,,0.0134,,0.9697,,,0.0,0.069,0.0417,,,,0.0078,,0.0218,0.0137,,0.9697,,,0.0,0.069,0.0417,,,,0.0082,,0.0231,0.0135,,0.9697,,,0.0,0.069,0.0417,,,,0.008,,0.0223,,block of flats,0.0089,"Stone, brick",No,0.0,0.0,0.0,0.0,-330.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5.0,0.04074017277513674,0.3575259206292456,135000.0,0.13503333333333334,0.0482779168156358,20.713404097753642,1.1188,0.8938148015731141
371403,0,Cash loans,F,Y,Y,0,238500.0,640458.0,23863.5,517500.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.018801,44.0,-2254.0,-5195.0,-4687,7.0,1,1,0,1,0,0,Laborers,2.0,2,2,WEDNESDAY,8,0,0,0,0,0,0,Business Entity Type 3,,0.3471145344332949,0.1198779608955348,0.3670000000000001,0.2143,0.9861,0.8096,,0.32,0.2759,0.3333,,0.1752,0.2992,0.3207,0.0,0.0,0.3739,0.2224,0.9861,0.8171,,0.3222,0.2759,0.3333,,0.1792,0.3269,0.3341,0.0,0.0,0.3706,0.2143,0.9861,0.8121,,0.32,0.2759,0.3333,,0.1782,0.3044,0.3264,0.0,0.0,reg oper spec account,block of flats,0.3646,Panel,No,0.0,0.0,0.0,0.0,-111.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3.0,0.0,0.1388700634588134,0.3723897585790169,119250.0,0.10005660377358491,0.037260054523481634,26.838393362247785,1.2376,0.8080155138978669
381529,1,Cash loans,M,N,N,0,90000.0,247275.0,19822.5,225000.0,Unaccompanied,Working,Higher education,Single / not married,With parents,0.010556,32.0,-994.0,-6027.0,-4143,,1,1,1,1,0,0,Laborers,1.0,3,3,WEDNESDAY,10,0,0,0,0,1,1,Self-employed,0.3121814419411892,0.0886876795039703,0.4525335592581747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,3.0,0.0,-251.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0855421686746988,0.36396724294813465,90000.0,0.22025,0.08016378525932666,12.474460839954597,1.099,0.9099181073703366
381575,1,Cash loans,F,N,N,0,292500.0,778500.0,27711.0,778500.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.026392,53.0,-3033.0,-3078.0,-3078,,1,1,0,1,0,0,High skill tech staff,1.0,2,2,WEDNESDAY,19,0,0,0,0,0,0,University,0.7801705023842784,0.5311773558519554,0.6626377922738201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,0.0,6.0,0.0,-1502.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.1553393085787452,0.37572254335260113,292500.0,0.09473846153846154,0.03559537572254335,28.093536862617732,1.0,1.0
382010,0,Cash loans,M,N,Y,0,112500.0,549000.0,17838.0,549000.0,Unaccompanied,Pensioner,Secondary / secondary special,Widow,House / apartment,0.009175,61.0,,-9469.0,-4995,,1,0,0,1,0,0,,1.0,2,2,SUNDAY,12,0,0,0,0,0,0,XNA,,0.5925117670702922,0.82872883245649,0.0082,0.0,0.9707,,,0.0,0.0345,0.0417,,0.026,,0.0089,,0.0,0.0084,0.0,0.9707,,,0.0,0.0345,0.0417,,0.0266,,0.0093,,0.0,0.0083,0.0,0.9707,,,0.0,0.0345,0.0417,,0.0265,,0.0091,,0.0,,block of flats,0.0069999999999999,"Stone, brick",No,0.0,0.0,0.0,0.0,-233.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0,,0.20491803278688525,112500.0,0.15856,0.03249180327868852,30.77699293642785,1.0,1.0
384051,0,Cash loans,F,N,Y,0,90000.0,102384.0,8217.0,81000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0.031329,28.0,-3504.0,-4853.0,-685,,1,1,0,1,0,0,Laborers,2.0,2,2,WEDNESDAY,17,0,0,0,1,1,0,Business Entity Type 3,,0.6650556054919029,,0.0711,0.0,0.9801,0.728,0.0336,0.0,0.069,0.1667,0.2083,0.0178,0.058,0.0568,0.0,0.0,0.0725,0.0,0.9801,0.7387,0.0339,0.0,0.069,0.1667,0.2083,0.0182,0.0634,0.0591,0.0,0.0,0.0718,0.0,0.9801,0.7316,0.0338,0.0,0.069,0.1667,0.2083,0.0181,0.059,0.0578,0.0,0.0,reg oper account,block of flats,0.063,"Stone, brick",No,7.0,0.0,7.0,0.0,-204.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0.3420872791174461,0.8790436005625879,45000.0,0.0913,0.08025668073136427,12.46002190580504,1.264,0.7911392405063291
386448,0,Cash loans,F,N,Y,0,202500.0,550980.0,43659.0,450000.0,Unaccompanied,State servant,Higher education,Single / not married,House / apartment,0.00702,39.0,-3903.0,-6351.0,-4903,,1,1,0,1,0,0,Core staff,1.0,2,2,THURSDAY,16,0,0,0,0,0,0,Medicine,0.6381450789624268,0.3854102374246047,0.4329616670974407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-299.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,2.0,2.0,0.2770246291433033,0.3675269519764783,202500.0,0.2156,0.07923881084612872,12.620078334364049,1.2244,0.8167265599477295
394555,1,Cash loans,F,N,Y,0,144000.0,284400.0,18643.5,225000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.009549,51.0,-4386.0,-9051.0,-440,,1,1,0,1,0,0,Medicine staff,2.0,2,2,MONDAY,13,0,0,0,0,1,1,Hotel,0.7786080709473338,0.1551347342762825,0.2366108235287817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,0.0,-332.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,0.23735050597976082,0.5063291139240507,72000.0,0.12946875,0.06555379746835444,15.25464639150374,1.264,0.7911392405063291
395765,0,Cash loans,F,N,Y,0,135000.0,685012.5,33084.0,553500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.032561,45.0,-701.0,-10217.0,-4065,,1,1,0,1,0,1,Secretaries,2.0,1,1,SUNDAY,12,0,0,0,0,0,0,Other,0.19354245066127,0.6856617639361801,0.7062051096536562,0.1093,0.0658,0.9826,0.762,0.0241,0.1,0.069,0.4792,0.5208,0.094,0.0891,0.1122,0.0,0.0607,0.1103,0.0483,0.9821,0.7648,0.0203,0.0806,0.0345,0.3333,0.375,0.0879,0.0964,0.109,0.0,0.0535,0.1103,0.0658,0.9826,0.7652,0.0243,0.1,0.069,0.4792,0.5208,0.0957,0.0906,0.1142,0.0,0.0619,org spec account,block of flats,0.0984,Panel,No,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,0.043098678143252384,0.19707669568073574,67500.0,0.24506666666666665,0.04829692888815897,20.70525027203482,1.2376016260162601,0.8080144522910165
397590,1,Cash loans,F,N,Y,0,112500.0,781920.0,37746.0,675000.0,Family,Pensioner,Secondary / secondary special,Married,House / apartment,0.016612,58.0,,-1149.0,-4527,,1,0,0,1,0,0,,2.0,2,2,SATURDAY,12,0,0,0,0,0,0,XNA,,0.0350369527174181,0.3927738606031339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1326.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,4.0,,0.1438766114180479,56250.0,0.33552,0.048273480662983426,20.715307582260372,1.1584,0.8632596685082873
403640,0,Cash loans,F,N,N,1,135000.0,1125000.0,33025.5,1125000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.010006,39.0,-648.0,-3957.0,-491,,1,1,1,1,1,0,Sales staff,3.0,2,2,WEDNESDAY,19,0,0,0,0,0,0,Self-employed,0.346147207051992,0.1339878193734861,0.5028782772082183,0.0263,0.0,0.9886,0.8436,0.0043,0.0,0.0776,0.0625,0.1042,0.0055,0.0214,0.0265,0.0,0.0,0.0315,0.0,0.9826,0.7713,0.0009,0.0,0.069,0.0417,0.0833,0.0,0.0275,0.0075,0.0,0.0,0.0312,0.0,0.9886,0.8457,0.0041,0.0,0.069,0.0625,0.1042,0.0021,0.0257,0.0326,0.0,0.0,reg oper account,block of flats,0.027,Panel,No,7.0,1.0,7.0,1.0,-212.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.04550561797752809,0.12,45000.0,0.24463333333333334,0.029356,34.06458645592043,1.0,1.0
406457,1,Cash loans,M,Y,Y,1,180000.0,1223010.0,51948.0,1125000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.018801,35.0,-5165.0,-6373.0,-4176,21.0,1,1,0,1,0,0,Laborers,3.0,2,2,SUNDAY,12,0,0,0,0,0,0,Business Entity Type 3,,0.3671272470049289,0.4650692149562261,0.0742,0.041,0.9876,0.83,0.0434,0.08,0.069,0.3333,0.375,0.0968,0.0605,0.0749,0.0,0.0,0.0756,0.0426,0.9876,0.8367,0.0438,0.0806,0.069,0.3333,0.375,0.099,0.0661,0.078,0.0,0.0,0.0749,0.041,0.9876,0.8323,0.0437,0.08,0.069,0.3333,0.375,0.0985,0.0616,0.0762,0.0,0.0,reg oper spec account,block of flats,0.0827,Panel,No,2.0,1.0,2.0,1.0,-2853.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.4097905426848619,0.14717786444918685,60000.0,0.2886,0.042475531680035324,23.542966042966043,1.08712,0.9198616528074177
419118,1,Cash loans,F,N,Y,0,90000.0,269550.0,11547.0,225000.0,Children,Pensioner,Secondary / secondary special,Widow,House / apartment,0.030755,62.0,,-4494.0,-4526,,1,0,0,1,0,0,,1.0,2,2,WEDNESDAY,9,0,0,0,0,0,0,XNA,,0.2464240816192545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-213.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0.333889816360601,90000.0,0.1283,0.042838063439065106,23.34372564302416,1.198,0.8347245409015025
435726,1,Cash loans,F,N,Y,0,225000.0,255960.0,13383.0,202500.0,Unaccompanied,Commercial associate,Incomplete higher,Single / not married,Municipal apartment,0.0072739999999999,28.0,-2047.0,-4260.0,-2916,,1,1,0,1,0,0,Core staff,1.0,2,2,MONDAY,18,0,0,0,0,0,0,Trade: type 3,0.2540516879377608,0.5557771159180829,0.4884551844437485,0.0722,0.0765,0.9791,0.7144,0.0335,0.0,0.1379,0.1667,0.0,0.023,0.0588,0.0395,0.0232,0.0339,0.0735,0.0793,0.9791,0.7256,0.0338,0.0,0.1379,0.1667,0.0,0.0235,0.0643,0.0412,0.0233,0.0359,0.0729,0.0765,0.9791,0.7182,0.0337,0.0,0.1379,0.1667,0.0,0.0234,0.0599,0.0402,0.0233,0.0346,reg oper account,block of flats,0.0453,Panel,No,0.0,0.0,0.0,0.0,-910.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0,0.19775867065983962,0.8790436005625879,225000.0,0.05948,0.05228551336146273,19.125756556825824,1.264,0.7911392405063291
440599,0,Revolving loans,F,N,Y,0,135000.0,405000.0,20250.0,405000.0,Unaccompanied,Commercial associate,Higher education,Single / not married,House / apartment,0.0116569999999999,59.0,-1069.0,-5772.0,-3878,,1,1,0,1,1,0,Core staff,1.0,1,1,TUESDAY,9,1,1,0,0,0,0,University,,0.7137523812096265,0.158554899794863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-273.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.049992985081606885,0.3333333333333333,135000.0,0.15,0.05,20.0,1.0,1.0
442389,0,Cash loans,F,N,Y,1,76500.0,755190.0,36459.0,675000.0,"Spouse, partner",State servant,Incomplete higher,Married,House / apartment,0.003069,30.0,-1436.0,-2183.0,-2183,,1,1,0,1,1,0,Core staff,3.0,3,3,WEDNESDAY,10,0,0,0,0,0,0,Kindergarten,0.3977404412692286,0.5916878678717307,0.6940926425266661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1252.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,2.0,0.13280310737075743,0.10129901084495292,25500.0,0.47658823529411765,0.0482779168156358,20.713404097753642,1.1188,0.8938148015731141
443835,0,Cash loans,F,N,Y,0,99000.0,450000.0,19197.0,450000.0,Unaccompanied,State servant,Secondary / secondary special,Married,House / apartment,0.022625,45.0,-3389.0,-4530.0,-4523,,1,1,1,1,0,0,Core staff,2.0,2,2,SATURDAY,9,0,0,0,0,1,1,Government,,0.3335220098533213,0.6832688314232291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.0,4.0,0.0,-1541.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.20620626711286888,0.22,49500.0,0.19390909090909092,0.04266,23.44116268166901,1.0,1.0
450236,0,Cash loans,F,N,Y,0,67500.0,203760.0,16227.0,180000.0,Unaccompanied,Pensioner,Secondary / secondary special,Separated,House / apartment,0.022625,58.0,,-6.0,-4263,,1,0,0,1,0,0,,1.0,2,2,THURSDAY,10,0,0,0,0,0,0,XNA,,0.2996148551237311,,,,0.9836,,,,0.1379,0.1667,,,,0.0507,,,,,0.9836,,,,0.1379,0.1667,,,,0.0528,,,,,0.9836,,,,0.1379,0.1667,,,,0.0516,,,,,0.0773,Panel,No,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0.33127208480565373,67500.0,0.2404,0.07963780918727915,12.556849694952856,1.132,0.8833922261484098
452415,1,Cash loans,M,N,Y,0,135000.0,272578.5,21663.0,207000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.010643,32.0,-418.0,-5447.0,-3846,,1,1,0,1,0,0,Low-skill Laborers,2.0,2,2,THURSDAY,12,0,0,0,0,0,0,Trade: type 3,,0.5007563145494416,0.6263042766749393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1440.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.0,0.03558658266643964,0.49527016987766825,67500.0,0.16046666666666667,0.07947435325970317,12.582675529705027,1.316804347826087,0.7594142604790913
453719,1,Cash loans,F,Y,Y,0,90000.0,227520.0,18103.5,180000.0,Unaccompanied,State servant,Secondary / secondary special,Married,House / apartment,0.010966,37.0,-210.0,-1507.0,-305,8.0,1,1,0,1,0,0,Cleaning staff,2.0,2,2,SATURDAY,10,0,0,0,0,0,0,School,,0.3352352114891181,0.178760465484575,0.2608,0.1352,0.9975,,0.0478,0.16,0.1724,0.5833,0.625,0.0856,0.2118,0.2788,0.0039,0.0165,0.2658,0.1403,0.9975,,0.0483,0.1611,0.1724,0.5833,0.625,0.0875,0.2314,0.2904,0.0039,0.0174,0.2634,0.1352,0.9975,,0.0481,0.16,0.1724,0.5833,0.625,0.0871,0.2155,0.2838,0.0039,0.0168,reg oper spec account,block of flats,0.2519,"Stone, brick",No,4.0,0.0,4.0,0.0,-226.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,0.015654118524040254,0.39556962025316456,45000.0,0.20115,0.07956882911392404,12.567735520755654,1.264,0.7911392405063291
